CD8-T,Other immune,DC / Mono,CD3-T,B,NK,Kreatin-positive tumor,Tumor,CD4-T,Mesenchymal-like,Macrophages,Endothelial,Tregs,Unidentified,DC,Mono / Neu,Neutrophils,site_ID,patient_ID
35,0,0,1,0,0,283,0,0,0,19,0,0,0,0,3,2,1357,14
17,0,0,0,0,0,290,0,0,0,10,0,0,0,0,4,1,1358,14
35,0,0,1,0,0,261,0,4,1,24,2,1,1,0,4,0,1359,14
21,0,1,0,0,0,272,0,1,4,15,0,0,0,0,2,0,1360,14
15,1,0,0,0,0,283,0,1,0,18,0,0,0,0,4,1,1361,14
28,0,0,0,0,0,303,0,3,0,15,0,0,0,0,2,0,1362,14
15,2,0,0,0,0,281,0,2,0,25,1,0,0,0,5,1,1363,14
26,0,0,0,0,0,293,0,3,0,12,0,0,0,0,4,0,1364,14
20,0,0,1,0,0,312,0,2,2,10,0,0,0,0,4,5,1365,14
11,2,0,1,0,0,287,0,2,0,19,1,0,0,0,4,1,1366,14
31,0,0,0,0,0,294,0,3,0,15,0,0,0,0,4,0,1367,14
15,2,1,0,0,0,276,1,1,1,12,0,0,0,0,8,1,1368,14
15,2,0,0,0,0,282,0,2,0,24,1,0,0,0,6,1,1369,14
13,2,0,1,0,0,280,0,2,0,21,1,0,0,0,6,1,1370,14
15,0,0,3,0,0,276,1,1,5,10,0,0,0,0,1,6,1371,14
30,0,0,0,0,0,312,0,1,0,14,0,0,0,0,3,0,1372,14
11,0,0,0,0,0,293,0,0,0,7,0,0,0,0,3,0,1373,14
25,1,0,2,0,0,289,0,2,1,18,0,1,0,0,6,3,1374,14
11,1,0,1,0,0,300,0,1,0,13,0,0,0,0,3,1,1375,14
13,1,0,0,0,0,282,1,0,0,9,0,0,0,0,4,1,1376,14
16,0,1,0,0,0,307,0,4,1,5,1,0,0,0,2,1,1377,14
26,0,1,0,0,0,284,0,0,3,14,0,0,0,0,3,0,1378,14
33,1,1,1,0,0,267,0,2,1,21,1,0,0,0,12,10,1379,14
27,0,1,1,0,0,282,0,4,0,23,1,0,0,0,13,4,1380,14
17,0,0,1,0,0,290,0,3,0,10,0,0,0,0,1,0,1381,14
31,1,0,1,0,0,274,0,6,2,10,0,1,0,0,2,0,1382,14
17,0,0,1,0,0,354,0,2,1,6,0,0,0,0,1,11,1383,14
22,0,1,1,0,0,295,0,4,0,14,0,0,0,0,3,0,1384,14
26,0,1,1,0,0,260,0,6,4,23,2,0,1,0,5,4,1385,14
25,0,0,0,0,0,288,0,6,1,11,0,1,0,0,4,0,1386,14
20,0,0,2,0,0,301,0,3,3,12,2,0,0,0,5,5,1387,14
10,2,0,1,0,0,290,0,2,0,18,1,0,0,0,2,1,1388,14
23,0,0,2,0,0,229,0,6,2,37,1,0,0,0,8,0,1389,14
26,0,0,1,0,0,253,0,5,3,26,2,1,1,0,3,3,1390,14
26,0,1,2,0,0,277,0,4,1,15,0,0,0,0,4,0,1391,14
24,0,0,0,0,0,324,0,4,2,12,0,1,0,0,5,2,1392,14
14,0,0,1,0,0,361,0,1,1,6,0,0,0,0,2,11,1393,14
24,0,1,2,0,0,235,0,3,5,32,1,0,0,0,6,0,1394,14
20,0,1,1,0,0,257,0,2,4,20,0,0,0,0,5,0,1395,14
14,1,0,0,0,0,281,0,1,0,17,0,0,0,0,4,0,1396,14
9,1,0,2,0,0,303,1,1,0,7,0,0,0,0,3,1,1397,14
17,0,0,0,0,0,276,0,0,0,10,0,0,0,0,4,0,1398,14
23,5,7,7,0,0,250,1,6,6,24,1,0,0,0,9,1,1399,14
21,0,0,1,0,0,305,0,3,2,10,0,0,0,0,4,5,1400,14
0,0,0,0,0,0,161,0,0,2,7,0,0,5,0,0,0,1401,15
0,0,0,0,0,0,167,0,0,0,4,0,0,14,0,0,0,1402,15
0,0,0,0,0,0,152,3,0,9,8,5,0,7,0,0,0,1403,15
0,1,0,0,0,0,162,3,0,5,5,4,0,4,0,0,0,1404,15
0,0,0,0,0,0,171,1,0,0,4,0,0,2,0,0,0,1405,15
0,0,0,0,0,0,153,0,0,0,2,1,0,11,0,0,0,1406,15
0,0,0,0,0,0,143,1,0,0,5,1,0,17,0,0,0,1407,15
0,0,0,0,0,0,165,2,0,0,6,0,0,0,0,0,0,1408,15
0,1,0,0,0,0,167,0,0,0,3,1,0,11,0,1,0,1409,15
0,0,0,0,0,0,158,2,0,0,6,0,0,0,0,0,0,1410,15
0,0,0,0,0,0,170,2,0,1,7,0,0,4,0,1,0,1411,15
0,0,0,0,0,0,179,1,0,0,7,2,0,7,0,0,0,1412,15
0,1,0,0,0,0,159,1,0,0,3,0,0,6,0,0,0,1413,15
0,0,0,0,0,0,176,0,0,0,14,0,0,5,0,0,0,1414,15
0,0,0,0,0,0,127,0,0,2,12,2,0,4,1,0,0,1415,15
0,0,0,0,0,0,154,0,0,2,6,1,0,1,0,0,0,1416,15
0,0,0,0,0,0,158,0,0,2,7,0,0,5,0,0,0,1417,15
0,1,0,0,0,0,143,1,0,0,3,0,0,13,0,0,0,1418,15
0,0,0,0,0,0,170,0,0,0,1,0,0,8,0,0,0,1419,15
0,0,0,0,0,0,148,0,0,0,9,1,0,4,0,0,0,1420,15
0,0,0,0,0,0,167,0,0,0,1,0,0,4,0,0,0,1421,15
0,0,0,0,0,0,141,0,0,7,8,4,0,4,0,0,0,1422,15
0,0,0,0,0,0,137,0,0,7,0,5,0,20,0,0,0,1423,15
0,0,0,0,0,0,179,0,0,0,1,0,0,7,0,0,0,1424,15
0,0,0,0,0,0,155,3,0,9,7,4,0,7,0,0,0,1425,15
0,0,0,0,0,0,159,2,0,0,2,0,0,4,0,1,0,1426,15
0,1,0,0,0,0,145,0,0,0,4,2,0,19,0,1,0,1427,15
0,0,0,0,0,0,168,2,0,0,7,0,0,2,0,0,0,1428,15
0,0,0,0,0,0,166,1,0,1,9,0,0,4,0,1,0,1429,15
0,0,0,0,0,0,159,1,0,0,5,0,0,16,0,1,0,1430,15
0,0,0,0,0,0,130,1,0,0,4,1,0,14,0,0,0,1431,15
0,1,0,0,0,0,180,1,0,0,12,2,0,4,0,0,0,1432,15
0,0,0,0,0,0,173,0,0,2,14,1,0,4,0,0,0,1433,15
0,1,0,0,0,0,189,2,0,2,8,1,0,3,0,0,0,1434,15
0,0,0,0,0,0,163,1,0,0,4,1,0,2,0,0,0,1435,15
0,0,0,0,0,0,178,1,0,0,7,2,0,9,0,0,0,1436,15
0,0,0,0,0,0,168,0,0,0,1,0,0,4,0,0,0,1437,15
0,0,0,0,0,0,165,0,0,1,2,2,0,17,0,0,0,1438,15
0,0,0,0,0,0,172,0,0,2,10,1,0,6,0,0,0,1439,15
0,0,0,0,0,0,118,2,0,5,12,2,0,2,1,0,0,1440,15
0,0,0,0,0,0,179,0,0,0,2,1,0,13,0,0,0,1441,15
0,0,0,0,0,0,161,2,0,0,7,1,0,3,0,0,0,1442,15
0,1,0,0,0,0,158,0,0,0,2,2,0,14,0,1,0,1443,15
0,0,0,0,0,0,183,1,0,0,11,2,0,6,0,0,0,1444,15
0,0,0,0,0,0,157,0,0,3,7,0,0,4,0,0,0,1445,15
0,0,0,0,0,0,137,0,0,7,0,4,0,21,0,0,0,1446,15
0,0,0,0,0,0,156,3,0,9,6,4,0,7,0,0,0,1447,15
0,0,0,0,0,0,178,1,0,0,2,0,0,3,0,0,1,1448,15
0,0,0,0,0,0,156,1,0,0,6,0,0,1,0,0,0,1449,15
0,0,0,0,0,0,181,1,0,0,10,3,0,7,0,1,0,1450,15
0,0,0,0,0,0,161,0,0,1,12,1,0,3,1,0,0,1451,15
0,0,0,0,0,0,164,0,0,0,4,1,0,13,0,0,0,1452,15
0,0,0,0,0,0,152,0,0,0,11,2,0,4,1,0,0,1453,15
0,0,0,0,0,0,146,0,0,5,0,4,0,18,0,0,0,1454,15
0,0,0,0,0,0,161,1,0,0,6,1,0,4,0,0,0,1455,15
0,0,0,0,0,0,146,2,0,1,12,1,0,3,0,0,0,1456,15
0,1,0,0,0,0,168,3,0,6,8,3,0,5,0,0,0,1457,15
0,1,0,0,0,0,189,0,0,0,15,1,0,4,0,0,0,1458,15
0,0,0,0,0,0,157,1,0,0,6,0,0,0,0,0,0,1459,15
0,1,0,0,0,0,173,0,0,0,3,1,0,11,0,1,0,1460,15
0,0,0,0,0,0,171,2,0,0,8,0,0,0,0,0,0,1461,15
0,0,0,0,0,0,151,0,0,0,10,2,0,7,1,0,0,1462,15
0,1,0,0,0,0,167,0,0,0,2,3,0,14,0,1,0,1463,15
0,0,0,0,0,0,159,0,0,2,9,0,0,4,0,0,0,1464,15
0,0,0,0,0,0,145,2,0,6,8,4,0,4,0,0,0,1465,15
0,0,0,0,0,0,166,1,0,0,7,2,0,8,0,0,0,1466,15
0,0,0,0,0,0,166,2,0,2,6,1,0,3,0,0,0,1467,15
0,0,0,0,0,0,153,1,0,0,8,1,0,4,0,0,0,1468,15
0,0,0,0,0,0,156,1,0,0,9,0,0,0,0,0,0,1469,15
0,0,0,0,0,0,169,0,0,0,1,1,0,12,0,0,0,1470,15
0,1,0,0,0,0,198,1,0,0,8,0,0,1,0,0,0,1471,15
0,0,0,0,0,0,179,0,0,0,7,0,0,5,0,1,0,1472,15
0,0,0,0,0,0,156,0,0,7,4,3,0,11,0,0,0,1473,15
0,0,0,0,0,0,157,0,0,2,1,0,0,1,0,0,0,1474,15
0,0,0,0,0,0,168,0,0,0,3,0,0,10,0,0,0,1475,15
0,0,0,0,0,0,172,2,0,0,8,0,0,0,0,0,0,1476,15
0,0,0,0,0,0,173,0,0,0,3,0,0,8,0,0,0,1477,15
0,0,0,0,0,0,178,0,0,0,2,0,0,7,0,0,0,1478,15
0,0,0,0,0,0,180,1,0,0,1,0,0,3,0,0,0,1479,15
0,0,0,0,0,0,169,0,0,0,2,1,0,9,0,0,0,1480,15
0,0,0,0,0,0,158,0,0,0,6,0,0,14,0,1,0,1481,15
0,0,0,0,0,0,155,0,0,1,0,3,0,13,0,0,0,1482,15
0,0,0,0,0,0,176,0,0,0,3,1,0,5,0,0,0,1483,15
0,1,0,0,0,0,179,0,0,2,16,1,0,5,0,0,0,1484,15
0,1,0,0,0,0,146,1,0,0,4,0,0,12,0,0,0,1485,15
0,1,0,0,0,0,165,3,0,5,7,1,0,6,0,0,0,1486,15
0,0,0,0,0,0,138,0,0,3,5,2,0,15,0,0,0,1487,15
0,0,0,0,0,0,153,0,0,1,9,1,0,3,0,0,0,1488,15
0,0,0,0,0,0,175,0,0,0,3,0,0,8,0,0,0,1489,15
0,0,0,0,0,0,130,2,0,4,13,2,0,2,0,0,0,1490,15
0,0,0,0,0,0,163,1,0,7,5,3,0,9,0,0,0,1491,15
0,0,0,0,0,0,146,2,0,7,10,4,0,4,0,0,0,1492,15
0,0,0,0,0,0,165,1,0,0,4,2,0,13,0,0,0,1493,15
0,0,0,0,0,0,183,1,0,0,14,2,0,3,0,0,0,1494,15
0,0,0,0,0,0,184,1,0,0,8,0,0,1,0,0,0,1495,15
0,0,0,0,0,0,177,1,0,0,8,2,0,7,0,0,0,1496,15
0,0,0,0,0,0,170,0,0,0,2,2,0,9,0,0,0,1497,15
0,0,0,0,0,0,160,0,0,1,10,2,0,3,0,1,0,1498,15
0,0,0,0,0,0,151,1,0,0,4,2,0,14,0,0,0,1499,15
0,0,0,0,0,0,176,1,0,0,1,0,0,3,0,0,0,1500,15
210,3,8,3,1,38,0,0,195,0,81,1,3,0,24,0,9,1501,16
157,0,6,8,5,7,83,0,119,0,24,4,1,0,25,2,2,1502,16
107,0,10,5,2,2,92,0,107,0,23,2,3,0,19,0,16,1503,16
246,3,14,3,2,9,42,0,173,0,44,0,0,0,24,0,2,1504,16
49,1,10,6,0,1,175,0,27,0,24,1,1,0,1,0,6,1505,16
72,1,12,4,0,9,119,0,127,0,24,2,6,0,4,2,5,1506,16
86,0,14,5,0,2,147,0,41,0,21,1,0,0,1,0,8,1507,16
162,1,35,5,2,11,68,0,101,0,45,0,3,0,22,1,4,1508,16
40,1,7,6,0,0,191,0,35,0,5,0,1,0,4,0,0,1509,16
79,2,10,8,0,3,154,0,40,0,26,1,0,0,2,0,8,1510,16
180,2,4,4,9,7,58,0,224,1,5,0,3,0,29,0,3,1511,16
186,1,6,9,1,34,35,0,155,0,49,5,3,0,21,0,5,1512,16
93,1,23,7,0,11,94,0,146,0,13,2,5,0,20,2,5,1513,16
62,0,16,5,0,2,163,0,36,0,15,0,0,0,1,0,3,1514,16
210,1,17,13,3,20,25,0,201,0,17,4,4,0,10,2,10,1515,16
155,0,10,7,2,13,90,0,105,0,36,0,1,0,17,1,6,1516,16
178,3,15,4,76,11,5,0,211,1,46,0,0,0,17,0,3,1517,16
174,0,11,2,0,21,58,0,144,0,23,0,6,0,7,0,3,1518,16
180,1,5,6,0,34,34,0,148,0,68,3,3,0,24,0,5,1519,16
81,3,12,3,0,10,125,0,62,1,41,0,2,0,7,0,8,1520,16
54,0,9,2,0,4,187,0,31,0,22,3,1,0,3,0,4,1521,16
122,0,11,8,6,10,122,0,85,2,22,7,2,0,13,0,1,1522,16
76,1,18,4,48,14,71,0,167,1,48,0,0,0,12,0,3,1523,16
77,0,11,3,1,11,114,0,108,1,49,0,1,0,11,0,3,1524,16
211,0,11,7,0,7,92,0,162,1,6,0,1,0,12,0,3,1525,16
217,6,14,2,2,24,13,0,161,0,72,2,1,0,13,0,3,1526,16
106,0,1,3,0,3,119,0,80,1,13,0,0,0,30,2,4,1527,16
184,0,4,7,2,8,55,0,144,1,31,0,0,0,29,0,17,1528,16
121,3,13,9,0,4,111,0,56,0,30,4,2,0,4,0,14,1529,16
73,1,13,7,0,12,105,0,127,0,14,2,6,0,14,2,4,1530,16
203,0,9,10,1,9,53,0,149,1,39,0,1,0,21,2,10,1531,16
49,0,5,4,0,0,139,0,52,1,8,1,1,0,24,0,9,1532,16
133,0,24,4,1,2,59,0,129,0,46,1,3,0,12,0,12,1533,16
223,3,19,4,24,11,8,0,188,1,58,0,0,0,23,0,5,1534,16
207,2,10,3,29,8,34,0,216,1,23,0,3,0,20,0,2,1535,16
185,0,12,6,3,12,53,0,129,0,44,0,1,0,22,0,11,1536,16
85,4,15,3,1,10,86,0,122,1,72,0,0,0,10,0,3,1537,16
113,1,13,7,0,2,137,0,53,0,22,3,0,0,3,0,11,1538,16
176,0,14,5,1,8,51,0,127,1,41,1,1,0,13,0,17,1539,16
123,1,35,6,0,11,76,0,147,0,22,0,5,0,14,1,3,1540,16
156,2,11,6,0,11,109,0,137,0,7,2,2,0,10,1,0,1541,16
129,1,33,5,1,9,87,0,89,0,36,0,3,0,21,1,4,1542,16
120,0,6,5,1,5,84,0,110,1,17,1,0,0,35,0,19,1543,16
72,0,11,2,0,1,118,0,60,0,11,0,1,0,6,0,0,1544,16
118,0,13,6,1,3,125,0,80,0,39,3,1,0,7,0,3,1545,16
67,1,12,2,0,4,142,0,52,0,22,2,1,0,8,0,1,1546,16
178,7,19,2,2,10,37,0,141,0,88,2,1,0,11,0,5,1547,16
217,1,7,10,1,32,17,0,183,0,47,5,3,0,23,0,6,1548,16
150,5,16,3,0,12,54,0,114,1,92,1,0,0,13,0,3,1549,16
142,1,13,6,0,3,130,0,96,1,9,0,0,0,7,0,4,1550,16
238,3,11,4,0,15,35,0,188,0,11,3,3,0,14,1,1,1551,16
203,1,16,4,0,32,18,0,249,0,28,2,10,0,15,1,6,1552,16
87,0,12,3,1,4,132,0,53,0,18,0,1,0,9,0,1,1553,16
149,0,42,3,1,6,46,0,139,0,52,0,5,0,12,0,6,1554,16
187,0,8,8,1,5,58,0,139,1,27,6,1,0,29,2,6,1555,16
183,1,16,3,18,11,27,0,170,1,76,0,0,0,22,0,3,1556,16
86,4,16,3,1,10,88,0,118,1,69,0,0,0,9,0,3,1557,16
185,3,9,9,1,4,92,0,104,1,19,3,3,0,6,0,8,1558,16
138,4,16,3,0,7,59,0,120,1,85,0,0,0,19,0,3,1559,16
146,0,13,2,0,15,82,0,128,0,22,0,6,0,7,0,2,1560,16
181,1,12,4,0,17,46,0,219,0,19,3,4,0,18,1,6,1561,16
180,0,36,5,2,11,55,0,124,0,47,0,4,0,22,1,4,1562,16
175,7,17,2,2,19,21,0,120,0,110,2,1,0,12,0,4,1563,16
64,1,11,3,0,0,147,0,50,0,17,2,2,0,8,1,1,1564,16
95,0,2,4,0,3,117,0,74,1,11,0,0,0,25,2,12,1565,16
226,2,13,5,0,15,69,0,170,0,11,2,2,0,15,1,0,1566,16
57,1,9,2,0,2,146,0,42,0,16,2,1,0,8,0,1,1567,16
123,2,12,7,0,2,125,0,61,0,22,3,0,0,3,0,12,1568,16
169,6,8,5,2,43,15,0,131,0,102,2,4,0,18,0,10,1569,16
126,1,8,6,1,2,140,0,91,1,11,0,0,0,4,0,8,1570,16
123,0,8,7,6,10,110,0,87,2,19,7,2,0,15,0,2,1571,16
86,2,7,5,0,1,150,0,80,0,6,2,2,0,5,1,0,1572,16
102,2,7,4,0,7,116,0,100,0,7,2,2,0,11,1,0,1573,16
84,3,16,3,0,10,93,0,79,1,89,0,2,0,9,0,8,1574,16
116,1,16,3,16,13,52,0,143,1,76,0,0,0,11,0,3,1575,16
44,0,11,5,0,2,183,0,22,0,17,0,0,0,0,0,8,1576,16
99,3,17,3,0,6,79,0,89,1,91,0,2,0,13,0,6,1577,16
208,0,9,9,1,11,36,0,161,1,36,0,1,0,19,1,16,1578,16
169,0,11,7,2,13,73,0,122,0,34,0,1,0,19,0,8,1579,16
165,0,9,8,6,9,70,0,125,0,33,6,1,0,24,2,2,1580,16
122,2,18,16,0,5,101,0,57,0,24,3,2,0,7,0,8,1581,16
196,1,14,3,1,26,32,0,167,0,27,1,10,0,10,0,6,1582,16
82,1,18,3,5,19,93,0,139,1,30,0,0,0,11,0,2,1583,16
162,2,4,4,15,4,53,0,250,1,4,0,3,0,29,0,3,1584,16
113,7,18,2,2,23,46,0,109,0,123,2,2,0,8,0,9,1585,16
129,5,15,3,0,7,61,0,104,1,91,1,0,0,14,0,3,1586,16
183,0,14,2,0,17,41,0,164,0,29,0,9,0,8,0,3,1587,16
203,2,17,15,4,21,27,0,200,0,20,4,4,0,10,2,10,1588,16
227,1,16,7,0,38,0,0,263,0,21,6,10,0,19,1,8,1589,16
196,0,9,8,2,11,44,0,143,1,36,0,1,0,24,0,15,1590,16
183,1,16,3,1,18,40,0,211,0,10,2,8,0,18,0,2,1591,16
191,1,14,4,0,21,40,0,183,0,28,2,9,0,7,1,4,1592,16
65,1,12,2,0,3,142,0,53,0,21,2,1,0,8,0,1,1593,16
169,0,7,8,5,10,69,0,129,0,32,6,1,0,25,2,2,1594,16
164,0,7,5,1,6,60,0,132,1,34,1,0,0,26,0,17,1595,16
128,7,19,2,2,24,30,0,113,0,123,2,1,0,10,0,5,1596,16
207,0,4,7,2,11,43,0,154,1,31,0,0,0,25,0,17,1597,16
203,0,5,12,1,23,39,0,174,0,28,5,0,0,20,0,7,1598,16
210,7,20,2,2,16,20,0,165,0,80,2,1,0,15,0,4,1599,16
158,3,4,4,9,4,58,0,241,1,4,0,3,0,25,0,3,1600,16
38,0,5,1,145,0,93,0,196,0,9,0,10,0,0,0,1,1601,17
32,2,11,9,20,4,226,1,56,2,31,1,6,0,0,7,8,1602,17
11,1,12,2,4,0,242,2,29,1,21,0,11,0,1,0,6,1603,17
11,2,4,1,219,0,80,0,146,4,15,1,13,0,0,0,1,1604,17
33,1,8,5,90,0,180,0,122,1,18,0,18,0,0,1,2,1605,17
11,2,2,3,9,0,278,3,17,1,14,2,6,0,0,2,6,1606,17
48,1,12,4,14,2,171,0,39,1,34,0,8,0,1,2,7,1607,17
8,1,8,4,61,0,209,0,39,3,17,1,13,0,0,2,8,1608,17
60,2,6,8,20,0,159,1,37,2,38,3,8,0,3,0,1,1609,17
17,3,7,3,9,0,245,3,32,1,13,2,9,0,0,2,13,1610,17
11,1,8,5,26,1,238,0,40,4,20,0,10,0,1,1,3,1611,17
14,4,4,7,11,0,217,0,34,6,31,6,5,0,0,5,6,1612,17
34,5,5,14,13,0,239,3,24,3,23,1,10,0,0,2,11,1613,17
8,3,0,5,15,0,214,1,1,7,33,6,6,0,0,3,2,1614,17
8,3,4,5,23,0,216,0,13,9,23,4,8,0,2,4,1,1615,17
6,1,9,5,57,0,208,0,34,4,15,1,11,0,0,1,8,1616,17
30,7,10,10,19,1,159,0,31,10,47,3,8,0,0,12,10,1617,17
33,1,6,1,220,0,30,0,225,0,18,0,15,0,0,0,0,1618,17
3,1,2,1,87,0,191,0,31,5,7,0,5,0,0,3,1,1619,17
28,12,4,18,17,3,164,0,19,7,58,2,4,0,0,12,4,1620,17
18,1,5,2,166,0,116,0,147,2,9,0,8,0,0,1,0,1621,17
8,3,11,5,14,0,233,0,25,6,16,1,10,0,0,2,9,1622,17
20,1,6,7,20,2,231,2,49,2,30,0,7,0,0,7,5,1623,17
4,1,4,1,170,0,138,0,85,6,9,1,8,0,0,1,1,1624,17
67,1,11,5,23,2,159,1,88,1,24,0,10,0,1,1,4,1625,17
86,1,6,6,11,2,177,1,55,0,27,0,14,0,0,0,5,1626,17
11,1,14,12,3,0,239,0,33,3,17,0,4,0,1,2,4,1627,17
42,4,14,12,14,3,171,0,64,2,32,1,6,0,0,7,12,1628,17
11,4,1,6,15,0,221,1,4,7,34,6,6,0,0,4,1,1629,17
20,1,5,2,159,0,118,0,150,1,7,0,8,0,0,1,0,1630,17
21,15,4,18,18,3,166,0,19,7,55,2,6,0,0,13,3,1631,17
65,2,8,8,15,5,229,1,46,0,31,1,10,0,0,1,3,1632,17
13,0,10,2,7,1,225,0,29,1,22,0,9,0,1,0,7,1633,17
19,3,1,10,7,0,258,1,16,2,23,0,6,0,0,4,5,1634,17
50,0,18,6,16,4,152,0,49,0,35,0,9,0,0,2,13,1635,17
12,3,3,5,23,0,204,0,14,9,26,5,6,0,2,4,1,1636,17
29,8,7,20,8,0,183,0,33,5,35,0,3,0,0,6,13,1637,17
9,1,11,14,4,0,244,0,27,3,22,0,4,0,0,3,4,1638,17
22,0,11,7,5,1,236,1,42,1,21,0,5,0,1,1,5,1639,17
53,1,14,4,14,2,170,0,45,1,33,0,8,0,1,2,7,1640,17
75,2,9,9,30,2,143,0,37,0,45,0,12,0,0,1,2,1641,17
20,7,10,21,7,0,190,0,33,3,34,0,3,0,0,6,13,1642,17
15,2,10,14,9,0,196,0,35,3,30,0,3,0,0,4,7,1643,17
14,1,8,10,25,0,196,0,30,6,21,0,9,0,2,3,0,1644,17
34,6,5,14,12,0,246,3,24,3,23,1,10,0,0,2,11,1645,17
12,4,1,11,17,0,188,1,6,10,25,9,8,0,0,10,1,1646,17
20,15,4,21,15,3,172,1,19,10,43,2,8,0,0,11,4,1647,17
27,3,4,6,8,0,222,1,20,5,26,11,2,0,0,5,6,1648,17
23,6,2,16,8,0,216,4,30,1,32,0,6,0,0,7,7,1649,17
3,0,7,3,90,0,193,0,37,4,10,1,9,0,0,1,6,1650,17
51,0,5,0,120,0,94,1,195,0,20,0,12,0,0,0,3,1651,17
9,3,4,6,11,0,223,0,25,5,25,6,10,0,0,5,6,1652,17
8,0,8,9,1,0,266,2,18,1,16,0,3,0,1,2,1,1653,17
5,5,1,6,29,0,219,0,5,7,33,1,7,0,0,4,2,1654,17
33,7,10,13,22,2,148,0,33,10,54,3,8,0,0,11,10,1655,17
13,3,7,3,7,0,258,3,24,1,15,0,8,0,0,1,6,1656,17
44,4,13,10,9,2,167,0,60,2,31,1,5,0,0,6,8,1657,17
19,16,4,22,14,3,168,1,20,6,49,2,6,0,0,11,3,1658,17
49,0,5,3,114,0,117,0,168,0,7,0,6,0,0,0,3,1659,17
23,3,11,17,8,0,186,0,32,3,31,0,3,0,0,5,12,1660,17
69,1,15,6,48,3,119,0,106,0,32,0,9,0,0,0,9,1661,17
55,0,18,7,15,4,146,0,57,0,32,0,8,0,0,1,14,1662,17
17,2,11,14,10,0,193,0,44,4,28,1,4,0,0,3,7,1663,17
24,7,11,17,16,3,161,0,46,8,40,1,8,0,0,8,11,1664,17
11,1,2,5,1,0,216,1,9,5,36,3,4,0,0,6,4,1665,17
74,1,7,6,11,3,190,1,49,0,32,0,14,0,0,0,3,1666,17
17,3,8,4,10,0,246,2,30,3,17,7,4,0,0,4,9,1667,17
20,2,14,12,8,0,208,0,47,3,31,0,2,0,0,2,7,1668,17
14,0,2,3,11,1,267,1,30,2,19,0,8,0,1,3,3,1669,17
6,1,9,11,3,0,280,1,19,1,12,0,2,0,0,3,1,1670,17
31,1,9,7,68,0,217,0,89,1,25,0,17,0,0,2,1,1671,17
17,0,2,3,8,1,261,1,30,2,24,0,8,0,1,3,4,1672,17
22,1,10,5,21,2,217,2,54,2,30,1,6,0,0,8,6,1673,17
8,0,9,10,1,0,251,0,22,1,19,0,4,0,1,2,4,1674,17
22,1,9,11,34,0,173,0,39,5,22,0,11,0,2,2,1,1675,17
65,0,14,3,44,2,138,0,114,0,27,0,6,0,0,2,6,1676,17
84,1,10,3,44,0,133,1,126,0,21,0,18,0,0,0,5,1677,17
55,1,13,7,63,2,128,0,114,0,25,0,12,0,0,0,4,1678,17
9,1,5,3,162,0,143,0,98,3,14,1,10,0,0,1,2,1679,17
29,1,8,3,125,0,134,0,148,0,17,0,15,0,0,1,1,1680,17
21,4,2,13,8,0,229,3,31,2,26,0,6,0,0,3,6,1681,17
12,0,4,4,9,1,249,1,32,2,20,0,7,0,1,0,3,1682,17
51,2,12,9,26,4,194,1,46,1,43,2,9,0,0,7,9,1683,17
40,4,12,12,18,3,168,0,64,5,37,1,4,0,0,8,12,1684,17
74,1,8,10,17,3,160,1,41,0,38,1,13,0,0,0,2,1685,17
12,4,1,10,15,0,210,1,7,7,31,6,7,0,0,5,2,1686,17
14,4,4,10,1,0,208,0,28,3,43,7,3,0,0,6,4,1687,17
33,0,9,7,18,1,195,1,58,3,30,0,4,0,0,7,11,1688,17
20,4,2,13,7,0,234,3,28,2,25,0,7,0,0,3,6,1689,17
72,0,7,1,63,0,115,1,152,0,22,0,17,0,0,0,4,1690,17
12,3,2,7,11,0,211,0,18,5,32,6,8,0,0,5,6,1691,17
42,4,15,11,11,2,171,0,66,2,32,1,6,0,0,6,11,1692,17
82,1,10,3,49,0,131,1,126,0,22,0,19,0,0,0,5,1693,17
50,2,7,10,14,5,231,1,48,0,30,1,8,0,0,6,5,1694,17
5,1,4,1,169,0,142,0,83,6,11,1,8,0,0,1,1,1695,17
43,1,14,4,14,2,169,0,41,1,32,0,11,0,0,2,7,1696,17
15,1,8,5,43,1,220,0,49,4,22,1,10,0,1,1,3,1697,17
19,6,10,19,7,0,209,0,31,3,32,0,3,0,0,6,12,1698,17
10,0,9,1,1,0,258,2,20,1,14,0,7,0,1,1,3,1699,17
54,0,6,3,108,0,116,1,176,0,9,0,9,0,0,0,3,1700,17
0,0,0,0,0,0,271,0,0,0,10,0,2,0,0,4,1,1701,18
1,1,0,1,1,0,262,0,0,0,17,0,2,0,0,3,1,1702,18
1,0,0,0,0,0,265,0,3,0,24,0,2,0,0,0,1,1703,18
2,1,0,0,0,0,261,0,1,0,15,0,0,0,0,3,0,1704,18
4,2,0,0,0,0,247,0,1,0,10,0,1,0,0,2,1,1705,18
4,1,0,1,1,0,269,0,3,0,24,0,0,1,0,2,0,1706,18
6,0,0,0,0,0,261,0,1,0,13,0,1,0,0,4,2,1707,18
1,0,1,0,0,0,226,1,0,1,11,0,1,1,0,3,1,1708,18
3,1,1,0,0,0,236,0,0,1,18,0,0,1,0,5,0,1709,18
0,0,0,1,0,0,278,0,0,0,13,0,0,1,0,3,0,1710,18
1,1,0,0,0,0,283,0,1,0,22,0,1,0,0,4,1,1711,18
1,1,1,1,0,0,274,0,2,1,9,0,2,0,0,5,1,1712,18
